년월,kedi학교코드,kedi단과대,kedi단과대명,kedi학과코드,kedi학과,주야간구분,학과특성구분,단과대학코드,캠퍼스구분,학교구분,학교종류,설립구분,지역코드,전공코드,교육부계열,대학코드,대학,학과코드,학과,학기코드,학기,과목구분,성적점수구분코드,성적점수구분,학생수
20150401,53018000,12,과학기술대학,U04050100020,디스플레이・반도체물리학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4462,디스플레이·반도체물리학과,1R,1학기,02,04,B,86
20150401,53018000,12,과학기술대학,U04080300092,정보과학부,A,10,4460,2,U,E,3,44,04,02,4460,과학기술대학,4632,정보과학부,1R,1학기,02,09,F,3
20150401,53018000,93,정경대학,U02010200014,경제학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0200,경제학과,1R,1학기,02,08,D,7
20150401,53018000,93,정경대학,U02030600012,정치외교학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0199,정치외교학과,1R,1학기,02,06,C,33
20150401,53018000,9,공과대학,U04010100068,건축공학과 건축공학전공,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4453,건축공학과 건축공학전공,2R,2학기,02,05,C+,1
20150401,53018000,118,단과대구분없음,U07030200045,사회체육학부,A,10,5328,2,U,E,3,44,07,05,5328,사회체육학부,5329,사회체육학부,1R,1학기,02,07,D+,12
20150401,53018000,118,단과대구분없음,U07030200045,사회체육학부,A,10,5328,2,U,E,3,44,07,05,5328,사회체육학부,5329,사회체육학부,1R,1학기,02,08,D,6
20150401,53018000,83,인문대학,U02030500025,미디어문예창작학과,A,10,0251,2,U,E,3,44,02,01,0251,인문대학,4824,미디어문예창작학과,1R,1학기,02,06,C,23
20150401,53018000,83,인문대학,U02030400005,사회학과,A,10,0251,2,U,E,3,44,02,01,0251,인문대학,0257,사회학과,2R,2학기,02,09,F,28
20150401,53018000,9,공과대학,U04010200012,건축학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4887,건축학과,2R,2학기,02,02,A,43
20150401,53018000,35,문과대학,U01010400019,한문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0159,한문학과,1R,1학기,02,04,B,14
20150401,53018000,12,과학기술대학,U05040100048,정보수학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4546,정보수학과,1R,1학기,02,07,D+,4
20150401,53018000,77,의과대학,U06010100002,의예과,A,10,0226,1,U,E,3,11,06,02,0226,의과대학,0228,의예과,1R,1학기,02,03,B+,236
20150401,53018000,35,문과대학,U01020300006,심리학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0151,심리학과,1R,1학기,02,03,B+,168
20150401,53018000,12,과학기술대학,U04050200035,전자및정보공학부,A,10,4460,2,U,E,3,44,04,03,4460,과학기술대학,4550,전자및정보공학부,2R,2학기,02,02,A,8
20150401,53018000,9,공과대학,U04100100035,화공생명공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4084,화공생명공학과,2R,2학기,02,02,A,172
20150401,53018000,35,문과대학,U01010400016,중어중문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0155,중어중문학과,1R,1학기,02,09,F,10
20150401,53018000,81,이과대학,U05020600018,지구환경과학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0215,지구환경과학과,2R,2학기,02,05,C+,75
20150401,53018000,9,공과대학,U04090100012,산업경영공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,5320,산업경영공학부,1R,1학기,02,03,B+,140
20150401,53018000,9,공과대학,U04090100012,산업경영공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,5320,산업경영공학부,1R,1학기,02,02,A,94
20150401,53018000,35,문과대학,U01010600018,영어영문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0146,영어영문학과,2R,2학기,02,07,D+,10
20150401,53018000,118,단과대구분없음,U07010500336,디자인조형학부,A,10,5338,1,U,E,3,11,07,05,5338,디자인조형학부,5339,디자인조형학부,2R,2학기,02,04,B,32
20150401,53018000,35,문과대학,U01011200007,국제어문학부,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,4390,국제어문학부,1R,1학기,02,01,A+,15
20150401,53018000,93,정경대학,U02030800014,정경대학,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,4062,정경대학,2R,2학기,02,01,A+,735
20150401,53018000,35,문과대학,U01020400010,서양사학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0150,서양사학과,2R,2학기,02,03,B+,2
20150401,53018000,35,문과대학,U01011200007,국제어문학부,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,4390,국제어문학부,1R,1학기,02,06,C,7
20150401,53018000,35,문과대학,U01010600018,영어영문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0146,영어영문학과,2R,2학기,02,08,D,9
20150401,53018000,35,문과대학,U01010600018,영어영문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0146,영어영문학과,2R,2학기,02,09,F,15
20150401,53018000,45,사범대학,U03050100010,영어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0241,영어교육과,1R,1학기,02,04,B,22
20150401,53018000,93,정경대학,U02030700081,행정학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0203,행정학과,2R,2학기,02,08,D,5
20150401,53018000,42,보건과학대학,U06040100031,환경보건학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4677,환경보건학과,1R,1학기,02,06,C,1
20150401,53018000,45,사범대학,U03050100002,국어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0240,국어교육과,2R,2학기,02,05,C+,45
20150401,53018000,12,과학기술대학,U04070300025,신소재화학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4547,신소재화학과,1R,1학기,02,09,F,46
20150401,53018000,83,인문대학,U01020200002,고고미술사학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0258,고고미술사학과,1R,1학기,02,06,C,16
20150401,53018000,77,의과대학,U06010100002,의예과,A,10,0226,1,U,E,3,11,06,02,0226,의과대학,0228,의예과,1R,1학기,02,09,F,13
20150401,53018000,9,공과대학,U04090100031,산업시스템정보공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,3868,산업시스템정보공학과,1R,1학기,02,08,D,1
20150401,53018000,54,생명과학대학,U05020100041,생명환경과학계열,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4705,생명환경과학계열,2R,2학기,02,06,C,1
20150401,53018000,12,과학기술대학,U05040300016,물리학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4595,물리학과,2R,2학기,02,03,B+,1
20150401,53018000,9,공과대학,U04010200012,건축학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4887,건축학과,2R,2학기,02,08,D,10
20150401,53018000,83,인문대학,U01020200002,고고미술사학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0258,고고미술사학과,2R,2학기,02,06,C,9
20150401,53018000,12,과학기술대학,U05030200028,식품생명공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4554,식품생명공학과,1R,1학기,02,09,F,11
20150401,53018000,45,사범대학,U03050300007,역사교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0243,역사교육과,2R,2학기,02,08,D,6
20150401,53018000,83,인문대학,U01010700027,독일문화학과,A,10,0251,2,U,E,3,44,,01,0251,인문대학,5686,독일문화학과,2R,2학기,02,06,C,12
20150401,53018000,9,공과대학,U04050200006,전기전자공학부,A,10,0217,1,U,E,3,11,,03,0217,공과대학,5597,전기전자공학부,1R,1학기,02,03,B+,374
20150401,53018000,12,과학기술대학,U05040200009,응용통계학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,5682,응용통계학과,2R,2학기,02,04,B,41
20150401,53018000,12,과학기술대학,U05040200009,응용통계학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,5682,응용통계학과,1R,1학기,02,04,B,58
20150401,53018000,118,단과대구분없음,U07030200336,국제스포츠학부,A,10,5685,2,U,E,3,44,,05,5685,국제스포츠학부,5683,국제스포츠학부,1R,1학기,02,07,D+,26
20150401,53018000,118,단과대구분없음,U01020800030,자유전공학부,A,10,5138,1,U,E,3,11,01,01,5138,자유전공학부,5139,자유전공학부,1R,1학기,02,06,C,28
20150401,53018000,42,보건과학대학,U02030700027,보건행정학과,A,10,4669,1,U,E,3,11,02,01,4669,보건과학대학,4674,보건행정학과,1R,1학기,02,07,D+,1
20150401,53018000,42,보건과학대학,U06040200001,물리치료학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4672,물리치료학과,1R,1학기,02,08,D,8
20150401,53018000,118,단과대구분없음,U01020800030,자유전공학부,A,10,5138,1,U,E,3,11,01,01,5138,자유전공학부,5139,자유전공학부,1R,1학기,02,09,F,6
20150401,53018000,12,과학기술대학,U05040100016,수학과,A,10,4460,2,U,E,3,44,,02,4460,과학기술대학,5684,수학과,2R,2학기,02,09,F,28
20150401,53018000,12,과학기술대학,U05040100016,수학과,A,10,4460,2,U,E,3,44,,02,4460,과학기술대학,5684,수학과,1R,1학기,02,08,D,20
20150401,53018000,42,보건과학대학,U06040100007,보건과학부,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4675,보건과학부,2R,2학기,02,06,C,1
20150401,53018000,35,문과대학,U01010700003,독어독문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0153,독어독문학과,2R,2학기,02,08,D,1
20150401,53018000,54,생명과학대학,U05020100017,생명과학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4653,생명과학부,1R,1학기,02,04,B,226
20150401,53018000,54,생명과학대학,U05020100017,생명과학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4653,생명과학부,1R,1학기,02,02,A,335
20150401,53018000,9,공과대학,U04040100010,기계공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,0224,기계공학과,2R,2학기,02,05,C+,5
20150401,53018000,118,단과대구분없음,U02030500029,미디어학부,A,10,5256,1,U,E,3,11,02,01,5256,미디어학부,5257,미디어학부,1R,1학기,02,01,A+,249
20150401,53018000,54,생명과학대학,U05020100011,생명공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4654,생명공학부,2R,2학기,02,08,D,21
20150401,53018000,9,공과대학,U04100100035,화공생명공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4084,화공생명공학과,2R,2학기,02,06,C,59
20150401,53018000,83,인문대학,U02030500025,미디어문예창작학과,A,10,0251,2,U,E,3,44,02,01,0251,인문대학,4824,미디어문예창작학과,2R,2학기,02,01,A+,110
20150401,53018000,81,이과대학,U05040100016,수학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0211,수학과,2R,2학기,02,02,A,118
20150401,53018000,93,정경대학,U02010200014,경제학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0200,경제학과,1R,1학기,02,01,A+,366
20150401,53018000,9,공과대학,U04100100035,화공생명공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4084,화공생명공학과,1R,1학기,02,01,A+,158
20150401,53018000,54,생명과학대학,U05020100267,생명과학계열학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4951,생명과학계열학부,1R,1학기,02,02,A,12
20150401,53018000,83,인문대학,U02030500025,미디어문예창작학과,A,10,0251,2,U,E,3,44,02,01,0251,인문대학,4824,미디어문예창작학과,2R,2학기,02,07,D+,14
20150401,53018000,12,과학기술대학,U05030200028,식품생명공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4554,식품생명공학과,2R,2학기,02,03,B+,170
20150401,53018000,35,문과대학,U01020700029,철학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0147,철학과,2R,2학기,02,03,B+,97
20150401,53018000,45,사범대학,U03050100002,국어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0240,국어교육과,1R,1학기,02,01,A+,66
20150401,53018000,81,이과대학,U05020500010,화학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0213,화학과,1R,1학기,02,01,A+,126
20150401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,2R,2학기,02,06,C,7
20150401,53018000,45,사범대학,U03050100002,국어교육과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0240,국어교육과,1R,1학기,02,04,B,26
20150401,53018000,42,보건과학대학,U05020100260,생체의공학과,A,10,4669,1,U,E,3,11,05,02,4669,보건과학대학,5037,생체의공학과,1R,1학기,02,04,B,18
20150401,53018000,93,정경대학,U02010200014,경제학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0200,경제학과,2R,2학기,02,02,A,95
20150401,53018000,12,과학기술대학,U05040100048,정보수학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4546,정보수학과,2R,2학기,02,05,C+,44
20150401,53018000,42,보건과학대학,U02030700251,보건정책관리학부,A,10,4669,1,U,E,3,11,,01,4669,보건과학대학,5696,보건정책관리학부,2R,2학기,02,09,F,16
20150401,53018000,45,사범대학,U03010100010,교육학과,A,10,0234,1,U,E,3,11,03,01,0234,사범대학,0236,교육학과,1R,1학기,02,05,C+,71
20150401,53018000,42,보건과학대학,U02030700251,보건정책관리학부,A,10,4669,1,U,E,3,11,,01,4669,보건과학대학,5696,보건정책관리학부,2R,2학기,02,07,D+,9
20150401,53018000,42,보건과학대학,U06040100029,임상병리학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4670,임상병리학과,1R,1학기,02,04,B,46
20150401,53018000,35,문과대학,U01010400016,중어중문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0155,중어중문학과,2R,2학기,02,05,C+,81
20150401,53018000,118,단과대구분없음,U07040300013,조형학부,A,10,4888,1,U,E,3,11,07,05,4888,조형학부,4889,조형학부,1R,1학기,02,01,A+,10
20150401,53018000,83,인문대학,U01010600018,영어영문학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0255,영어영문학과,1R,1학기,02,09,F,66
20150401,53018000,12,과학기술대학,U07030200044,사회체육학과,A,10,4460,2,U,E,3,44,07,05,4460,과학기술대학,4536,사회체육학과,1R,1학기,02,08,D,10
20150401,53018000,9,공과대학,U04010100071,건축・사회환경공학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4822,건축·사회환경공학과,1R,1학기,02,04,B,10
20150401,53018000,45,사범대학,U03050500001,가정교육과,A,10,0234,1,U,E,3,11,03,02,0234,사범대학,0238,가정교육과,2R,2학기,02,04,B,15
20150401,53018000,83,인문대학,U01010200008,국어국문학과,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,0253,국어국문학과,1R,1학기,02,08,D,12
20150401,53018000,12,과학기술대학,U05040200017,정보통계학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4549,정보통계학과,1R,1학기,02,03,B+,111
20150401,53018000,35,문과대학,U01010300010,일어일문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0157,일어일문학과,1R,1학기,02,02,A,70
20150401,53018000,93,정경대학,U02030700081,행정학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0203,행정학과,2R,2학기,02,09,F,26
20150401,53018000,35,문과대학,U01010300010,일어일문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0157,일어일문학과,1R,1학기,02,05,C+,64
20150401,53018000,81,이과대학,U05040100016,수학과,A,10,0209,1,U,E,3,11,05,02,0209,이과대학,0211,수학과,2R,2학기,02,09,F,22
20150401,53018000,35,문과대학,U01010700003,독어독문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0153,독어독문학과,2R,2학기,02,05,C+,42
20150401,53018000,9,공과대학,U04070300012,신소재공학부,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4630,신소재공학부,2R,2학기,02,08,D,40
20150401,53018000,35,문과대학,U02030400005,사회학과,A,10,0143,1,U,E,3,11,02,01,0143,문과대학,0152,사회학과,2R,2학기,02,05,C+,107
20150401,53018000,42,보건과학대학,U05020200150,바이오시스템의과학부,A,10,4669,1,U,E,3,11,,02,4669,보건과학대학,5694,바이오시스템의과학부,1R,1학기,02,04,B,58
20150401,53018000,35,문과대학,U01010400019,한문학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0159,한문학과,1R,1학기,02,01,A+,55
20150401,53018000,35,문과대학,U02030400005,사회학과,A,10,0143,1,U,E,3,11,02,01,0143,문과대학,0152,사회학과,1R,1학기,02,09,F,16
20150401,53018000,54,생명과학대학,U05030200119,식품공학부,A,10,4652,1,U,E,3,11,05,02,4652,생명과학대학,4820,식품공학부,2R,2학기,02,05,C+,17
20150401,53018000,42,보건과학대학,U06040200001,물리치료학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4672,물리치료학과,2R,2학기,02,05,C+,33
20150401,53018000,42,보건과학대학,U06040200001,물리치료학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4672,물리치료학과,2R,2학기,02,02,A,15
20150401,53018000,93,정경대학,U02010200014,경제학과,A,10,0197,1,U,E,3,11,02,01,0197,정경대학,0200,경제학과,1R,1학기,02,02,A,148
20150401,53018000,42,보건과학대학,U06040100031,환경보건학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4677,환경보건학과,1R,1학기,02,03,B+,12
20150401,53018000,42,보건과학대학,U06040100005,방사선학과,A,10,4669,1,U,E,3,11,06,02,4669,보건과학대학,4671,방사선학과,2R,2학기,02,01,A+,27
20150401,53018000,42,보건과학대학,U04110200151,보건환경융합과학부,A,10,4669,1,U,E,3,11,,02,4669,보건과학대학,5695,보건환경융합과학부,1R,1학기,02,04,B,27
20150401,53018000,12,과학기술대학,U05020100036,생명정보공학과,A,10,4460,2,U,E,3,44,05,03,4460,과학기술대학,4553,생명정보공학과,2R,2학기,02,05,C+,100
20150401,53018000,12,과학기술대학,U05040200017,정보통계학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4549,정보통계학과,2R,2학기,02,03,B+,87
20150401,53018000,35,문과대학,U01020300006,심리학과,A,10,0143,1,U,E,3,11,01,01,0143,문과대학,0151,심리학과,1R,1학기,02,05,C+,90
20150401,53018000,42,보건과학대학,U04110200151,보건환경융합과학부,A,10,4669,1,U,E,3,11,,02,4669,보건과학대학,5695,보건환경융합과학부,2R,2학기,02,02,A,71
20150401,53018000,9,공과대학,U04010200012,건축학과,A,10,0217,1,U,E,3,11,04,03,0217,공과대학,4887,건축학과,1R,1학기,02,04,B,61
20150401,53018000,12,과학기술대학,U05040200009,응용통계학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,5682,응용통계학과,1R,1학기,02,05,C+,54
20150401,53018000,12,과학기술대학,U04070300025,신소재화학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4547,신소재화학과,2R,2학기,02,02,A,85
20150401,53018000,12,과학기술대학,U04070300025,신소재화학과,A,10,4460,2,U,E,3,44,05,02,4460,과학기술대학,4547,신소재화학과,2R,2학기,02,03,B+,165
20150401,53018000,83,인문대학,U01020600070,중국학부,A,10,0251,2,U,E,3,44,01,01,0251,인문대학,4459,중국학부,2R,2학기,02,07,D+,12
20150401,53018000,83,인문대학,U02030500025,미디어문예창작학과,A,10,0251,2,U,E,3,44,02,01,0251,인문대학,4824,미디어문예창작학과,2R,2학기,02,09,F,17
